0.944651	25.806
0.950637	25.8264
0.953921	25.8468
0.956428	25.8672
0.95864	25.8876
0.960781	25.908
0.963182	25.9284
0.965739	25.9488
0.968404	25.9692
0.971041	25.9896
0.973698	26.01
0.976271	26.0304
0.978784	26.0508
0.981045	26.0712
0.98316	26.0916
0.985182	26.112
0.986817	26.1324
0.98809	26.1528
0.989111	26.1732
0.989785	26.1936
0.990158	26.214
0.990207	26.2344
0.989777	26.2548
0.989173	26.2752
0.988183	26.2956
0.986884	26.316
0.98522	26.3364
0.983304	26.3568
0.980975	26.3772
0.978396	26.3976
0.975625	26.418
0.972674	26.4384
0.969619	26.4588
0.966213	26.4792
0.962751	26.4996
0.959287	26.52
0.955774	26.5404
0.952148	26.5608
0.948434	26.5812
0.944815	26.6016
0.941097	26.622
0.937386	26.6424
0.933934	26.6628
0.930688	26.6832
0.927597	26.7036
0.92449	26.724
0.921013	26.7444
0.912307	26.7648
0.892505	26.7852
0.857938	26.8056
0.806531	26.826
0.737798	26.8464
0.652594	26.8668
0.553891	26.8872
0.445872	26.9076
0.334222	26.928
0.225611	26.9484
0.130778	26.9688
0.060296	26.9892
0.020872	27.0096
0.016117	27.03
0.046336	27.0504
0.108676	27.0708
0.197061	27.0912
0.30243	27.1116
0.41335	27.132
0.522458	27.1524
0.624295	27.1728
0.713665	27.1932
0.787325	27.2136
0.843964	27.234
0.883616	27.2544
0.908113	27.2748
0.921085	27.2952
0.927025	27.3156
0.931797	27.336
0.936506	27.3564
0.94077	27.3768
0.945068	27.3972
0.949474	27.4176
0.953729	27.438
0.957888	27.4584
0.961972	27.4788
0.965663	27.4992
0.969103	27.5196
0.972334	27.54
0.975421	27.5604
0.978396	27.5808
0.981102	27.6012
0.983488	27.6216
0.985656	27.642
0.987586	27.6624
0.989144	27.6828
0.990326	27.7032
0.991156	27.7236
0.991632	27.744
0.991712	27.7644
0.991346	27.7848
0.990571	27.8052
0.989475	27.8256
0.988216	27.846
0.986706	27.8664
0.985105	27.8868
0.983033	27.9072
0.980789	27.9276
0.978453	27.948
0.975956	27.9684
0.973427	27.9888
0.970889	28.0092
0.96834	28.0296
0.96565	28.05
0.962889	28.0704
0.959917	28.0908
0.956384	28.1112
0.95204	28.1316
0.946527	28.152
0.93988	28.1724
0.931967	28.1928
0.922925	28.2132
0.912987	28.2336
0.90254	28.254
0.892347	28.2744
0.882908	28.2948
0.87535	28.3152
0.870213	28.3356
0.867932	28.356
0.868717	28.3764
0.872538	28.3968
0.879113	28.4172
0.887876	28.4376
0.897892	28.458
0.907987	28.4784
0.917971	28.4988
0.927389	28.5192
0.935745	28.5396
0.942872	28.56
0.948639	28.5804
0.953158	28.6008
0.956548	28.6212
0.959106	28.6416
0.961445	28.662
0.964055	28.6824
0.966624	28.7028
0.969203	28.7232
0.971681	28.7436
0.97415	28.764
0.97656	28.7844
0.978977	28.8048
0.981409	28.8252
0.983652	28.8456
0.985738	28.866
0.987543	28.8864
0.989118	28.9068
0.990444	28.9272
0.991471	28.9476
0.992127	28.968
0.992512	28.9884
0.992327	29.0088
0.991646	29.0292
0.990659	29.0496
0.989188	29.07
0.987462	29.0904
0.98518	29.1108
